,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON,COUNTRY,HEIGHT,WEIGHT,DRAFT_YEAR
1830,Elfrid Payton,1610612756,203901,2017,USA,6-3,195,2014
1831,Brice Johnson,1610612763,1627744,2017,USA,6-10,230,2016
1833,Isaiah Thomas,1610612747,202738,2017,USA,5-9,185,2011
1834,Paul Zipser,1610612741,1627835,2017,Germany,6-8,226,2016
1835,Sean Kilpatrick,1610612746,203930,2017,USA,6-4,212,Undrafted
1836,Tyreke Evans,1610612763,201936,2017,USA,6-6,220,2009
1837,Briante Weber,1610612763,1627362,2017,USA,6-2,165,Undrafted
1838,Mangok Mathiang,1610612766,1628493,2017,Australia,6-10,230,Undrafted
1840,James Young,1610612755,203923,2017,USA,6-6,215,2014
1843,Jameel Warney,1610612742,1627866,2017,USA,6-8,260,Undrafted
1844,Erik McCree,1610612762,1628571,2017,USA,6-8,225,Undrafted
1845,Chris Boucher,1610612744,1628449,2017,Saint Lucia,6-9,200,Undrafted
1847,Isaiah Whitehead,1610612751,1627785,2017,USA,6-4,213,2016
1848,Nigel Hayes,1610612761,1628502,2017,USA,6-7,254,Undrafted
1849,Omri Casspi,1610612744,201956,2017,Israel,6-9,225,2009
1850,Derrick Williams,1610612747,202682,2017,USA,6-8,240,2011
1854,Walt Lemon Jr.,1610612740,1627215,2017,USA,6-3,180,2014
1855,Matt Costello,1610612759,1627856,2017,USA,6-10,240,Undrafted
1856,Xavier Rathan-Mayes,1610612763,1628504,2017,Canada,6-4,208,2017
1860,Malcolm Delaney,1610612737,1627098,2017,USA,6-3,190,Undrafted
1863,Jarell Eddie,1610612741,204067,2017,USA,6-7,218,Undrafted
1864,Scotty Hopson,1610612742,203816,2017,USA,6-7,204,2011
1866,Michael Carter-Williams,1610612766,203487,2017,USA,6-5,190,2013
1867,Brandan Wright,1610612745,201148,2017,USA,6-10,235,2007
1868,Kyle Singler,1610612760,202713,2017,USA,6-8,228,2011
1869,Rashad Vaughn,1610612753,1626173,2017,USA,6-6,202,2015
1870,Trey McKinney-Jones,1610612754,203590,2017,USA,6-5,220,Undrafted
1871,Sean Kilpatrick,1610612749,203930,2017,USA,6-4,212,Undrafted
1872,Trevor Booker,1610612755,202344,2017,USA,6-8,228,2010
1873,Corey Brewer,1610612747,201147,2017,USA,6-9,188,2007
1874,Shabazz Muhammad,1610612750,203498,2017,USA,6-6,221,2013
1876,Ersan Ilyasova,1610612737,101141,2017,Turkey,6-9,235,2005
1878,Josh Gray,1610612756,1627982,2017,USA,6-0,180,Undrafted
1880,Markel Brown,1610612745,203900,2017,USA,6-3,190,2014
1881,PJ Dozier,1610612760,1628408,2017,USA,6-6,205,Undrafted
1883,Mike James,1610612740,1628455,2017,USA,6-1,175,Undrafted
1884,Marco Belinelli,1610612737,201158,2017,Italy,6-5,220,2007
1885,Josh McRoberts,1610612742,201177,2017,USA,6-10,240,2007
1886,Jae Crowder,1610612739,203109,2017,USA,6-6,235,2012
1887,Isaiah Thomas,1610612739,202738,2017,USA,5-9,185,2011
1889,Derrick Rose,1610612739,201565,2017,USA,6-3,200,2008
1890,Rodney Hood,1610612762,203918,2017,USA,6-8,208,2014
1891,Joe Johnson,1610612762,2207,2017,USA,6-7,240,2001
1892,James Ennis III,1610612763,203516,2017,USA,6-6,215,2013
1893,Brandan Wright,1610612763,201148,2017,USA,6-10,235,2007
1894,Rashad Vaughn,1610612751,1626173,2017,USA,6-6,202,2015
1895,Willie Reed,1610612765,203186,2017,USA,6-11,245,2011
1896,Dwyane Wade,1610612739,2548,2017,USA,6-4,220,2003
1897,Iman Shumpert,1610612739,202697,2017,USA,6-5,212,2011
1898,Elfrid Payton,1610612753,203901,2017,USA,6-3,195,2014
1899,Luke Babbitt,1610612737,202337,2017,USA,6-9,225,2010
1901,Doug McDermott,1610612752,203926,2017,USA,6-6,225,2014
1902,Willy Hernangomez,1610612752,1626195,2017,Spain,6-11,250,2015
1903,Jordan Clarkson,1610612747,203903,2017,USA,6-5,194,2014
1904,Larry Nance Jr.,1610612747,1626204,2017,USA,6-8,245,2015
1905,Johnny O'Bryant III,1610612766,203948,2017,USA,6-9,257,2014
1906,Emmanuel Mudiay,1610612743,1626144,2017,DRC,6-3,200,2015
1908,George Hill,1610612758,201588,2017,USA,6-4,188,2008
1909,Georgios Papagiannis,1610612758,1627834,2017,Greece,7-1,240,2016
1910,Malachi Richardson,1610612758,1627781,2017,USA,6-6,205,2016
1911,Dante Cunningham,1610612740,201967,2017,USA,6-8,230,2009
1912,Noah Vonleh,1610612757,203943,2017,USA,6-10,257,2014
1913,Rashad Vaughn,1610612749,1626173,2017,USA,6-6,202,2015
1914,Tyler Zeller,1610612751,203092,2017,USA,6-11,250,2012
1915,Brice Johnson,1610612765,1627744,2017,USA,6-10,230,2016
1916,Troy Williams,1610612745,1627786,2017,USA,6-7,218,Undrafted
1917,Quincy Pondexter,1610612741,202347,2017,USA,6-7,230,2010
1919,Omer Asik,1610612740,201600,2017,Turkey,7-0,255,2008
1920,Jameer Nelson,1610612740,2749,2017,USA,6-0,190,2004
1921,Tony Allen,1610612740,2754,2017,USA,6-4,213,2004
1923,Greg Monroe,1610612756,202328,2017,USA,6-10,250,2010
1924,Larry Drew II,1610612755,203580,2017,USA,6-2,180,Undrafted
1925,Jarell Eddie,1610612738,204067,2017,USA,6-7,218,Undrafted
1926,Tobias Harris,1610612765,202699,2017,USA,6-7,226,2011
1927,Avery Bradley,1610612765,202340,2017,USA,6-3,180,2010
1928,Boban Marjanovic,1610612765,1626246,2017,Serbia,7-4,290,Undrafted
1929,Nigel Hayes,1610612747,1628502,2017,USA,6-7,254,Undrafted
1930,Blake Griffin,1610612746,201933,2017,USA,6-9,250,2009
1931,Willie Reed,1610612746,203186,2017,USA,6-11,245,2011
1932,DeMarcus Cousins,1610612740,202326,2017,USA,6-10,270,2010
1933,Nikola Mirotic,1610612741,202703,2017,Montenegro,6-10,250,2011
1936,Kawhi Leonard,1610612759,202695,2017,USA,6-7,225,2011
1937,Luis Montero,1610612765,1626242,2017,Dominican Republic,6-7,200,Undrafted
1939,Briante Weber,1610612745,1627362,2017,USA,6-2,165,Undrafted
1940,Ramon Sessions,1610612752,201196,2017,USA,6-3,190,2007
1941,Brice Johnson,1610612746,1627744,2017,USA,6-10,230,2016
1942,Damien Wilkins,1610612754,2863,2017,USA,6-6,217,Undrafted
1943,DeAndre Liggins,1610612749,202732,2017,USA,6-6,209,2011
1944,Andrew Bogut,1610612747,101106,2017,Australia,7-0,260,2005
1945,James Michael McAdoo,1610612755,203949,2017,USA,6-9,230,Undrafted
1946,Bobby Brown,1610612745,201628,2017,USA,6-2,175,Undrafted
1947,Jacob Wiley,1610612751,1628451,2017,USA,6-8,223,Undrafted
1948,Vander Blue,1610612747,203505,2017,USA,6-5,200,Undrafted
1949,Jacob Pullen,1610612755,1626643,2017,USA,6-1,200,Undrafted
1950,Matt Williams Jr.,1610612748,1628475,2017,USA,6-5,210,Undrafted
1951,Bruno Caboclo,1610612761,203998,2017,Brazil,6-9,218,2014
1952,Jamil Wilson,1610612746,203966,2017,USA,6-7,229,Undrafted
1953,Joel Bolomboy,1610612749,1627762,2017,Ukraine,6-9,235,2016
1954,Adreian Payne,1610612753,203940,2017,USA,6-10,237,2014
1955,Vincent Hunter,1610612763,1626205,2017,USA,6-8,208,Undrafted
1956,Demetrius Jackson,1610612745,1627743,2017,USA,6-1,201,2016
1958,Mike James,1610612756,1628455,2017,USA,6-1,175,Undrafted
1959,Nate Wolters,1610612762,203489,2017,USA,6-4,190,2013
1961,Jeff Withey,1610612742,203481,2017,USA,7-0,230,2013
1962,Kay Felder,1610612741,1627770,2017,USA,5-9,176,2016
1963,Gary Payton II,1610612749,1627780,2017,USA,6-2,195,Undrafted
1964,Jalen Jones,1610612740,1627883,2017,USA,6-7,220,2016
1965,Yakuba Ouattara,1610612751,1628473,2017,France,,,Undrafted
1966,Nicolas Brussino,1610612737,1627852,2017,Argentina,6-8,195,Undrafted
1967,Trevor Booker,1610612751,202344,2017,USA,6-8,228,2010
1968,Sean Kilpatrick,1610612751,203930,2017,USA,6-4,212,Undrafted
1969,Nik Stauskas,1610612755,203917,2017,Canada,6-6,207,2014
1971,Jahlil Okafor,1610612755,1626143,2017,USA,6-10,270,2015
1972,Okaro White,1610612748,1627855,2017,USA,6-8,205,Undrafted
1973,Derrick Jones Jr.,1610612756,1627884,2017,USA,6-6,210,Undrafted
1976,Gian Clavell,1610612742,1628492,2017,Puerto Rico,6-4,185,Undrafted
1978,Josh Smith,1610612740,2746,2017,USA,6-9,225,2004
1979,Mindaugas Kuzminskas,1610612752,1627851,2017,Lithuania,6-9,215,Undrafted
1980,Mirza Teletovic,1610612749,203141,2017,Bosnia and Herzegovina,6-9,242,Undrafted
1981,Carrick Felix,1610612764,203467,2017,USA,6-6,201,2013
1982,Isaiah Canaan,1610612745,203477,2017,USA,6-0,200,2013
1983,Greg Monroe,1610612749,202328,2017,USA,6-10,250,2010
1984,Eric Bledsoe,1610612756,202339,2017,USA,6-1,214,2010
1985,Mike Young,1610612764,1628454,2017,USA,,,Undrafted
1986,Jeremy Lin,1610612751,202391,2017,USA,6-3,200,Undrafted
1989,Cameron Oliver,1610612745,1628419,2017,USA,6-8,239,Undrafted
1990,Briante Weber,1610612747,1627362,2017,USA,6-2,165,Undrafted
1991,Ike Iroegbu,1610612746,1628528,2017,USA,,,Undrafted
1992,Marshall Plumlee,1610612746,1627850,2017,USA,7-0,250,Undrafted
1993,Matt Jones,1610612758,1628512,2017,USA,,,Undrafted
1994,David Stockton,1610612758,204065,2017,USA,5-11,165,2014
1995,Reggie Hearn,1610612758,203687,2017,USA,6-5,210,2013
1997,Georges Niang,1610612744,1627777,2017,USA,6-7,230,2016
1998,Michael Gbinije,1610612744,1627771,2017,USA,6-7,200,2016
1999,Beno Udrih,1610612765,2757,2017,Slovenia,6-3,205,2004
2000,Joel Anthony,1610612749,201202,2017,Canada,6-9,245,Undrafted
2001,Gerald Green,1610612749,101123,2017,USA,6-7,205,2005
2003,Erik McCree,1610612748,1628571,2017,USA,6-8,225,Undrafted
2004,AJ Hammons,1610612748,1627773,2017,USA,7-0,260,2016
2005,Tony Mitchell,1610612748,203183,2017,USA,6-6,216,Undrafted
2007,James Blackmon Jr.,1610612755,1628511,2017,USA,,,Undrafted
2008,Kris Humphries,1610612755,2743,2017,USA,6-9,235,2004
2009,Kay Felder,1610612739,1627770,2017,USA,5-9,176,2016
2010,Isaac Hamilton,1610612739,1628554,2017,USA,,,Undrafted
2011,Richard Jefferson,1610612739,2210,2017,USA,6-7,233,2001
2012,Damjan Rudez,1610612753,204014,2017,Croatia,6-10,228,Undrafted
2013,Kalin Lucas,1610612753,203564,2017,USA,6-1,195,Undrafted
2015,Perry Jones III,1610612740,203103,2017,USA,6-11,235,2012
2016,Cliff Alexander,1610612740,1626146,2017,USA,6-8,240,Undrafted
2017,Wade Baldwin IV,1610612763,1627735,2017,USA,6-4,200,2016
2018,Rade Zagorac,1610612763,1627825,2017,Serbia,,,2016
2019,Durand Scott,1610612763,1628677,2017,USA,,,Undrafted
2020,Sheldon Mac,1610612764,1627815,2017,USA,6-6,200,2016
2021,Donald Sloan,1610612764,202388,2017,USA,6-3,205,Undrafted
2022,Nigel Hayes,1610612752,1628502,2017,USA,6-7,254,Undrafted
2023,Xavier Rathan-Mayes,1610612752,1628504,2017,Canada,6-4,208,2017
2024,Maalik Wayns,1610612742,203146,2017,USA,6-1,195,Undrafted
2025,Brandon Ashley,1610612742,1626165,2017,USA,,,Undrafted
2026,PJ Dozier,1610612742,1628408,2017,USA,6-6,205,Undrafted
2027,Terry Henderson,1610612766,1628516,2017,USA,,,2017
2028,T.J. Williams,1610612766,1628494,2017,USA,,,Undrafted
2029,Isaiah Hicks,1610612766,1628439,2017,USA,6-9,230,Undrafted
2030,Luke Petrasek,1610612766,1628517,2017,USA,,,Undrafted
2031,KJ McDaniels,1610612761,203909,2017,USA,6-6,205,2014
2032,Davion Berry,1610612761,204310,2017,USA,,,Undrafted
2033,Diamond Stone,1610612741,1627754,2017,USA,6-11,255,2016
2034,Jaylen Johnson,1610612741,1628575,2017,USA,,,2017
2035,Bronson Koenig,1610612741,1628460,2017,USA,,,2017
2036,Quinn Cook,1610612737,1626188,2017,USA,6-1,180,Undrafted
2037,Larry Drew II,1610612748,203580,2017,USA,6-2,180,Undrafted
2038,Anthony Morrow,1610612757,201627,2017,USA,6-5,210,Undrafted
2039,Isaiah Briscoe,1610612757,1628515,2017,USA,6-3,215,Undrafted
2040,Archie Goodwin,1610612757,203462,2017,USA,6-5,205,2013
2041,C.J. Wilcox,1610612757,203912,2017,USA,6-5,195,2014
2042,Elijah Millsap,1610612756,202407,2017,USA,6-7,215,Undrafted
2043,Brandon Knight,1610612756,202688,2017,USA,6-2,182,2011
2044,Isaiah Taylor,1610612745,1627819,2017,USA,6-3,170,2016
2045,Chris Johnson,1610612745,203187,2017,USA,6-6,206,Undrafted
2046,George de Paula,1610612745,1628437,2017,Brazil,,,Undrafted
2047,Akil Mitchell,1610612751,204064,2017,USA,,,Undrafted
2048,Jeremy Senglin,1610612751,1628496,2017,USA,,,Undrafted
2049,Daniel Dixon,1610612738,1628679,2017,USA,,,2017
2050,L.J. Peak,1610612738,1628433,2017,USA,,,Undrafted
2051,Jonathan Holmes,1610612738,1626182,2017,USA,,,Undrafted
2052,Andrew White III,1610612738,1628510,2017,USA,6-7,210,2017
2053,Landry Nnoko,1610612765,1628477,2017,Cameroon,,,Undrafted
2054,Derek Willis,1610612765,1628491,2017,USA,,,Undrafted
2055,Edy Tavares,1610612739,204002,2017,Cabo Verde,7-3,265,2014
2057,Amida Brimah,1610612759,1628578,2017,USA,6-10,230,Undrafted
2058,London Perrantes,1610612759,1628506,2017,USA,6-2,190,2017
2059,Isaiah Canaan,1610612760,203477,2017,USA,6-0,200,2013
2061,Markel Brown,1610612760,203900,2017,USA,6-3,190,2014
2062,Semaj Christon,1610612760,203902,2017,USA,6-3,190,2014
2063,Rashawn Thomas,1610612760,1628577,2017,USA,,,Undrafted
2064,Jameer Nelson,1610612743,2749,2017,USA,6-0,190,2004
2065,Josh Childress,1610612743,2735,2017,USA,6-8,210,2004
2066,Joel Bolomboy,1610612762,1627762,2017,Ukraine,6-9,235,2016
2067,Torian Graham,1610612762,1628680,2017,USA,,,Undrafted
2068,Eric Griffin,1610612762,203547,2017, ,,,Undrafted
2069,Marcus Williams,1610612758,200766,2017,USA,6-3,205,2006
2070,DeQuan Jones,1610612754,203199,2017,USA,6-8,221,Undrafted
2071,Jarrod Uthoff,1610612754,1627784,2017,USA,6-9,220,Undrafted
2072,Melo Trimble,1610612750,1628453,2017,USA,,,Undrafted
2073,Daniel Ochefu,1610612764,1627849,2017,USA,6-11,245,Undrafted
2074,LaDontae Henton,1610612746,1628176,2017,USA,,,Undrafted
2075,V.J. Beachem,1610612747,1628431,2017,USA,,,2017
2076,Stephen Zimmerman,1610612747,1627757,2017,USA,7-0,240,2016
2077,Brandon Rush,1610612749,201575,2017,USA,6-6,225,2008
2078,Kendall Marshall,1610612749,203088,2017,USA,6-4,200,2012
2079,Anthony Bennett,1610612756,203461,2017,Canada,6-8,235,2013
2080,Peter Jok,1610612756,1628514,2017,South Sudan,,,Undrafted
2081,Taylor Braun,1610612762,1628579,2017,USA,,,Undrafted
2082,John Jenkins,1610612737,203098,2017,USA,6-4,215,2012
2083,Jordan Mathews,1610612737,1628535,2017,USA,,,Undrafted
2084,Georges Niang,1610612744,162777,2017,,,,Undrafted
2085,Andy Rautins,1610612761,202360,2017,USA,6-4,190,2010
2086,Kyle Wiltjer,1610612761,1627787,2017,Canada,6-10,240,Undrafted
2087,Kennedy Meeks,1610612761,1628452,2017,USA,,,Undrafted
2088,Paige Marcus,1610612766,1962937755,2017,,,,Undrafted
2089,James Young,1610612749,203923,2017,USA,6-6,215,2014
2090,Jeremy Morgan,1610612763,1628456,2017,USA,,,Undrafted
2091,Jamel Artis,1610612752,1628503,2017,USA,6-7,213,Undrafted
2092,Matt Matt,1610612758,1962937827,2017,,,,Undrafted
2093,Devin Williams,1610612738,1628241,2017,USA,,,Undrafted
2094,Antonius Cleveland,1610612744,1628499,2017,USA,6-5,195,Undrafted
2095,Alex Hamilton,1610612744,1628174,2017,USA,,,Undrafted
2100,Kyrie Irving,1610612739,202681,2016,Australia,6-2,195,2011
2103,Deron Williams,1610612739,101114,2016,USA,6-3,200,2005
2106,Dahntay Jones,1610612739,2563,2016,USA,6-6,225,2003
2107,James Jones,1610612739,2592,2016,USA,6-8,218,2003
2108,Derrick Williams,1610612739,202682,2016,USA,6-8,240,2011
2117,Matt Barnes,1610612744,2440,2016,USA,6-7,226,2002
2119,Ian Clark,1610612744,203546,2016,USA,6-3,175,Undrafted
2120,James Michael McAdoo,1610612744,203949,2016,USA,6-9,230,Undrafted
2122,Jae Crowder,1610612738,203109,2016,USA,6-6,235,2012
2123,Kelly Olynyk,1610612738,203482,2016,Canada,6-11,240,2013
2125,Avery Bradley,1610612738,202340,2016,USA,6-3,180,2010
2127,Jonas Jerebko,1610612738,201973,2016,Sweden,6-10,231,2009
2130,Gerald Green,1610612738,101123,2016,USA,6-7,205,2005
2131,Amir Johnson,1610612738,101161,2016,USA,6-9,240,2005
2132,Tyler Zeller,1610612738,203092,2016,USA,6-11,250,2012
2133,James Young,1610612738,203923,2016,USA,6-6,215,2014
2134,Jordan Mickey,1610612738,1626175,2016,USA,6-8,235,2015
2136,Jonathon Simmons,1610612759,203613,2016,USA,6-6,195,2012
2145,Dewayne Dedmon,1610612759,203473,2016,USA,6-10,245,Undrafted
2147,Joel Anthony,1610612759,201202,2016,Canada,6-9,245,Undrafted
2149,David Lee,1610612759,101135,2016,USA,6-9,245,2005
2150,Isaiah Thomas,1610612738,202738,2016,USA,5-9,185,2011
2156,Bojan Bogdanovic,1610612764,202711,2016,Croatia,6-7,226,2011
2158,Brandon Jennings,1610612764,201943,2016,USA,6-1,170,2009
2163,Trey Burke,1610612764,203504,2016,USA,6-0,185,2013
2167,Patrick Beverley,1610612745,201976,2016,USA,6-2,180,2009
2170,Lou Williams,1610612745,101150,2016,USA,6-2,175,2005
2171,Sam Dekker,1610612745,1626155,2016,USA,6-8,219,2015
2174,Montrezl Harrell,1610612745,1626149,2016,USA,6-7,240,2015
2177,Kyle Wiltjer,1610612745,1627787,2016,Canada,6-10,240,Undrafted
2178,Gordon Hayward,1610612762,202330,2016,USA,6-7,225,2010
2179,Boris Diaw,1610612762,2564,2016,France,6-8,250,2003
2182,Shelvin Mack,1610612762,202714,2016,USA,6-3,203,2011
2188,Trey Lyles,1610612762,1626168,2016,Canada,6-9,234,2015
2190,Jeff Withey,1610612762,203481,2016,USA,7-0,230,2013
2191,P.J. Tucker,1610612761,200782,2016,USA,6-5,245,2006
2195,Cory Joseph,1610612761,202709,2016,Canada,6-3,200,2011
2198,Patrick Patterson,1610612761,202335,2016,USA,6-8,235,2010
2199,DeMarre Carroll,1610612761,201960,2016,USA,6-6,215,2009
2208,George Hill,1610612762,201588,2016,USA,6-4,188,2008
2212,JJ Redick,1610612746,200755,2016,USA,6-3,200,2006
2213,Chris Paul,1610612746,101108,2016,USA,6-0,175,2005
2214,Paul Pierce,1610612746,1718,2016,USA,6-7,235,1998
2215,Jamal Crawford,1610612746,2037,2016,USA,6-5,200,2000
2216,Raymond Felton,1610612746,101109,2016,USA,6-1,205,2005
2217,Marreese Speights,1610612746,201578,2016,USA,6-10,255,2008
2218,Alan Anderson,1610612746,101187,2016,USA,6-6,220,Undrafted
2219,Brandon Bass,1610612746,101138,2016,USA,6-8,250,2005
2223,Paul Millsap,1610612737,200794,2016,USA,6-7,257,2006
2224,Dwight Howard,1610612737,2730,2016,USA,6-10,265,2004
2225,Tim Hardaway Jr.,1610612737,203501,2016,USA,6-5,205,2013
2229,Mike Dunleavy,1610612737,2399,2016,USA,6-9,230,2002
2230,Jose Calderon,1610612737,101181,2016,Spain,6-3,200,Undrafted
2233,Kris Humphries,1610612737,2743,2016,USA,6-9,235,2004
2234,Thabo Sefolosha,1610612737,200757,2016,Switzerland,6-6,215,2006
2235,Jimmy Butler,1610612741,202710,2016,USA,6-7,230,2011
2238,Dwyane Wade,1610612741,2548,2016,USA,6-4,220,2003
2239,Isaiah Canaan,1610612741,203477,2016,USA,6-0,200,2013
2242,Anthony Morrow,1610612741,201627,2016,USA,6-5,210,Undrafted
2245,Joffrey Lauvergne,1610612741,203530,2016,France,6-11,260,2013
2246,Michael Carter-Williams,1610612741,203487,2016,USA,6-5,190,2013
2257,Michael Beasley,1610612749,201563,2016,USA,6-9,235,2008
2258,Spencer Hawes,1610612749,201150,2016,USA,7-1,245,2007
2262,Zach Randolph,1610612763,2216,2016,USA,6-9,250,2001
2264,Vince Carter,1610612763,1713,2016,USA,6-6,220,1998
2269,Troy Daniels,1610612763,203584,2016,USA,6-4,200,Undrafted
2275,Taj Gibson,1610612760,201959,2016,USA,6-9,232,2009
2277,Victor Oladipo,1610612760,203506,2016,USA,6-3,213,2013
2280,Doug McDermott,1610612760,203926,2016,USA,6-6,225,2014
2282,Enes Kanter,1610612760,202683,2016,Turkey,6-10,250,2011
2283,Norris Cole,1610612760,202708,2016,USA,6-2,175,2011
2285,Domantas Sabonis,1610612760,1627734,2016,Lithuania,7-1,240,2016
2293,Allen Crabbe,1610612757,203459,2016,USA,6-5,212,2013
2298,Tim Quarterman,1610612757,1627817,2016,USA,6-6,190,2016
2300,Paul George,1610612754,202331,2016,USA,6-8,220,2010
2303,CJ Miles,1610612754,101139,2016,USA,6-6,220,2005
2304,Jeff Teague,1610612754,201952,2016,USA,6-3,195,2009
2305,Kevin Seraphin,1610612754,202338,2016,France,6-10,278,2010
2307,Lavoy Allen,1610612754,202730,2016,USA,6-9,260,2011
2308,Monta Ellis,1610612754,101145,2016,USA,6-3,185,2005
2310,Aaron Brooks,1610612754,201166,2016,USA,6-0,161,2007
2311,Rakeem Christmas,1610612754,1626176,2016,USA,6-9,250,2015
2313,Diamond Stone,1610612746,1627754,2016,USA,6-11,255,2016
2317,Rajon Rondo,1610612741,200765,2016,USA,6-1,180,2006
2323,Brandon Rush,1610612750,201575,2016,USA,6-6,225,2008
2324,Kris Dunn,1610612750,1627739,2016,USA,6-3,205,2016
2325,Omri Casspi,1610612750,201956,2016,Israel,6-9,225,2009
2329,Adreian Payne,1610612750,203940,2016,USA,6-10,237,2014
2331,Jordan Hill,1610612750,201941,2016,USA,6-10,240,2009
2332,Ricky Rubio,1610612750,201937,2016,Spain,6-2,190,2009
2338,Donatas Motiejunas,1610612740,202700,2016,Lithuania,7-0,220,2011
2340,Quinn Cook,1610612740,1626188,2016,USA,6-1,180,Undrafted
2343,Axel Toupane,1610612740,1626253,2016,France,6-7,210,Undrafted
2351,Thomas Robinson,1610612747,203080,2016,USA,6-10,237,2012
2352,Tarik Black,1610612747,204028,2016,USA,6-9,250,Undrafted
2353,David Nwaba,1610612747,1628021,2016,USA,6-5,219,Undrafted
2355,Metta World Peace,1610612747,1897,2016,USA,6-7,260,1999
2357,Timofey Mozgov,1610612747,202389,2016,Russia,7-1,275,Undrafted
2358,Nick Young,1610612747,201156,2016,USA,6-7,210,2007
2362,Kentavious Caldwell-Pope,1610612765,203484,2016,USA,6-5,204,2013
2366,Darrun Hilliard,1610612765,1626199,2016,USA,6-6,220,2015
2369,Aron Baynes,1610612765,203382,2016,Australia,6-10,260,Undrafted
2370,Marcus Morris Sr.,1610612765,202694,2016,USA,6-8,218,2011
2380,Jodie Meeks,1610612753,201975,2016,USA,6-4,210,2009
2381,Patricio Garino,1610612753,1627868,2016,Argentina,6-6,203,Undrafted
2382,Marcus Georges-Hunt,1610612753,1627875,2016,USA,6-5,226,Undrafted
2383,Stephen Zimmerman,1610612753,1627757,2016,USA,7-0,240,2016
2386,Ryan Kelly,1610612737,203527,2016,USA,6-11,230,2013
2393,Mike Miller,1610612743,2034,2016,USA,6-8,218,2000
2398,Roy Hibbert,1610612743,201579,2016,USA,7-2,270,2008
2400,Arron Afflalo,1610612758,201167,2016,USA,6-5,210,2007
2404,Langston Galloway,1610612758,204038,2016,USA,6-1,200,Undrafted
2407,Darren Collison,1610612758,201954,2016,USA,6-0,160,2009
2408,Tyreke Evans,1610612758,201936,2016,USA,6-6,220,2009
2410,Ty Lawson,1610612758,201951,2016,USA,5-11,195,2009
2412,Nicolas Brussino,1610612742,1627852,2016,Argentina,6-8,195,Undrafted
2418,DeAndre Liggins,1610612742,202732,2016,USA,6-6,209,2011
2420,Jarrod Uthoff,1610612742,1627784,2016,USA,6-9,220,Undrafted
2421,AJ Hammons,1610612742,1627773,2016,USA,7-0,260,2016
2425,Tony Allen,1610612763,2754,2016,USA,6-4,213,2004
2428,Justin Hamilton,1610612751,203120,2016,USA,7-0,255,2012
2429,Randy Foye,1610612751,200751,2016,USA,6-4,218,2006
2432,Andrew Nicholson,1610612751,203094,2016,Canada,6-9,250,2012
